Fecha-I,Vlo-I,Ori-I,Des-I,Emp-I,Fecha-O,Vlo-O,Ori-O,Des-O,Emp-O,DIA,MES,AÑO,DIANOM,TIPOVUELO,OPERA,SIGLAORI,SIGLADES
2017-01-26 13:30:00,279,SCEL,SCBA,LAN,2017-01-26 13:56:00,279,SCEL,SCBA,LXP,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Balmaceda
2017-01-27 13:50:00,279,SCEL,SCBA,LAN,2017-01-27 13:57:00,279,SCEL,SCBA,LXP,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Balmaceda
2017-01-28 13:45:00,279,SCEL,SCBA,LAN,2017-01-28 14:03:00,279,SCEL,SCBA,LXP,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Balmaceda
2017-01-29 13:45:00,279,SCEL,SCBA,LAN,2017-01-29 13:50:00,279,SCEL,SCBA,LXP,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Balmaceda
2017-01-30 13:45:00,279,SCEL,SCBA,LAN,2017-01-30 13:51:00,279,SCEL,SCBA,LXP,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Balmaceda
2017-01-31 13:10:00,279,SCEL,SCBA,LAN,2017-01-31 13:10:00,279,SCEL,SCBA,LXP,31,1,2017,Martes,N,Grupo LATAM,Santiago,Balmaceda
2017-01-01 07:05:00,281,SCEL,SCCI,LAN,2017-01-01 07:06:00,281,SCEL,SCCI,LXP,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-02 06:55:00,281,SCEL,SCCI,LAN,2017-01-02 07:15:00,281,SCEL,SCCI,LXP,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-03 06:15:00,281,SCEL,SCCI,LAN,2017-01-03 06:23:00,281,SCEL,SCCI,LXP,3,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-04 06:30:00,281,SCEL,SCCI,LAN,2017-01-04 06:37:00,281,SCEL,SCCI,LXP,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-06 06:10:00,281,SCEL,SCCI,LAN,2017-01-06 06:15:00,281,SCEL,SCCI,LXP,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-07 06:40:00,281,SCEL,SCCI,LAN,2017-01-07 06:46:00,281,SCEL,SCCI,LXP,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-08 06:10:00,281,SCEL,SCCI,LAN,2017-01-08 06:17:00,281,SCEL,SCCI,LXP,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-09 06:55:00,281,SCEL,SCCI,LAN,2017-01-09 06:55:00,281,SCEL,SCCI,LXP,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-10 06:15:00,281,SCEL,SCCI,LAN,2017-01-10 06:15:00,281,SCEL,SCCI,LXP,10,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-11 06:30:00,281,SCEL,SCCI,LAN,2017-01-11 06:30:00,281,SCEL,SCCI,LXP,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-12 06:40:00,281,SCEL,SCCI,LAN,2017-01-12 06:39:00,281,SCEL,SCCI,LXP,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-13 06:40:00,281,SCEL,SCCI,LAN,2017-01-13 06:50:00,281,SCEL,SCCI,LXP,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-14 06:40:00,281,SCEL,SCCI,LAN,2017-01-14 06:40:00,281,SCEL,SCCI,LXP,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-15 06:10:00,281,SCEL,SCCI,LAN,2017-01-15 06:09:00,281,SCEL,SCCI,LXP,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-16 06:55:00,281,SCEL,SCCI,LAN,2017-01-16 07:06:00,281,SCEL,SCCI,LXP,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-17 06:15:00,281,SCEL,SCCI,LAN,2017-01-17 06:24:00,281,SCEL,SCCI,LXP,17,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-18 06:30:00,281,SCEL,SCCI,LAN,2017-01-18 06:31:00,281,SCEL,SCCI,LXP,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-19 06:40:00,281,SCEL,SCCI,LAN,2017-01-19 06:48:00,281,SCEL,SCCI,LXP,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-20 06:40:00,281,SCEL,SCCI,LAN,2017-01-20 06:49:00,281,SCEL,SCCI,LXP,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-21 06:40:00,281,SCEL,SCCI,LAN,2017-01-21 06:49:00,281,SCEL,SCCI,LXP,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-22 06:10:00,281,SCEL,SCCI,LAN,2017-01-22 06:15:00,281,SCEL,SCCI,LXP,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-23 06:55:00,281,SCEL,SCCI,LAN,2017-01-23 06:51:00,281,SCEL,SCCI,LXP,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-24 06:15:00,281,SCEL,SCCI,LAN,2017-01-24 06:20:00,281,SCEL,SCCI,LXP,24,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-25 06:30:00,281,SCEL,SCCI,LAN,2017-01-25 06:37:00,281,SCEL,SCCI,LXP,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-26 06:40:00,281,SCEL,SCCI,LAN,2017-01-26 06:42:00,281,SCEL,SCCI,LXP,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-27 06:40:00,281,SCEL,SCCI,LAN,2017-01-27 06:35:00,281,SCEL,SCCI,LXP,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-28 06:40:00,281,SCEL,SCCI,LAN,2017-01-28 06:40:00,281,SCEL,SCCI,LXP,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-29 06:10:00,281,SCEL,SCCI,LAN,2017-01-29 06:29:00,281,SCEL,SCCI,LXP,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-30 06:55:00,281,SCEL,SCCI,LAN,2017-01-30 06:53:00,281,SCEL,SCCI,LXP,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-31 06:15:00,281,SCEL,SCCI,LAN,2017-01-31 06:36:00,281,SCEL,SCCI,LXP,31,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-01 12:00:00,283,SCEL,SCCI,LAN,2017-01-01 11:55:00,283,SCEL,SCCI,LXP,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-02 12:30:00,283,SCEL,SCCI,LAN,2017-01-02 12:43:00,283,SCEL,SCCI,LXP,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-03 15:55:00,283,SCEL,SCCI,LAN,2017-01-03 15:55:00,283,SCEL,SCCI,LXP,3,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-04 12:15:00,283,SCEL,SCCI,LAN,2017-01-04 12:23:00,283,SCEL,SCCI,LXP,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-05 04:45:00,283,SCEL,SCCI,LAN,2017-01-05 04:50:00,283,SCEL,SCCI,LXP,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-06 12:20:00,283,SCEL,SCCI,LAN,2017-01-06 12:31:00,283,SCEL,SCCI,LXP,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-07 14:35:00,283,SCEL,SCCI,LAN,2017-01-07 14:40:00,283,SCEL,SCCI,LXP,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-08 11:20:00,283,SCEL,SCCI,LAN,2017-01-08 11:21:00,283,SCEL,SCCI,LXP,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-09 12:30:00,283,SCEL,SCCI,LAN,2017-01-09 13:03:00,283,SCEL,SCCI,LXP,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-10 16:05:00,283,SCEL,SCCI,LAN,2017-01-10 16:05:00,283,SCEL,SCCI,LXP,10,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-11 12:15:00,283,SCEL,SCCI,LAN,2017-01-11 12:16:00,283,SCEL,SCCI,LXP,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-12 04:40:00,283,SCEL,SCCI,LAN,2017-01-12 04:45:00,283,SCEL,SCCI,LXP,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-13 12:20:00,283,SCEL,SCCI,LAN,2017-01-13 12:28:00,283,SCEL,SCCI,LXP,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-14 13:00:00,283,SCEL,SCCI,LAN,2017-01-14 13:09:00,283,SCEL,SCCI,LXP,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-15 11:20:00,283,SCEL,SCCI,LAN,2017-01-15 11:27:00,283,SCEL,SCCI,LXP,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-16 12:30:00,283,SCEL,SCCI,LAN,2017-01-16 12:34:00,283,SCEL,SCCI,LXP,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-17 16:05:00,283,SCEL,SCCI,LAN,2017-01-17 16:02:00,283,SCEL,SCCI,LXP,17,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-18 12:15:00,283,SCEL,SCCI,LAN,2017-01-18 12:17:00,283,SCEL,SCCI,LXP,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-19 04:45:00,283,SCEL,SCCI,LAN,2017-01-19 04:58:00,283,SCEL,SCCI,LXP,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-20 12:20:00,283,SCEL,SCCI,LAN,2017-01-20 12:19:00,283,SCEL,SCCI,LXP,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-21 12:55:00,283,SCEL,SCCI,LAN,2017-01-21 13:01:00,283,SCEL,SCCI,LXP,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-22 13:15:00,283,SCEL,SCCI,LAN,2017-01-22 13:18:00,283,SCEL,SCCI,LXP,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-23 12:30:00,283,SCEL,SCCI,LAN,2017-01-23 12:39:00,283,SCEL,SCCI,LXP,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-24 15:55:00,283,SCEL,SCCI,LAN,2017-01-24 15:54:00,283,SCEL,SCCI,LXP,24,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-25 12:15:00,283,SCEL,SCCI,LAN,2017-01-25 12:17:00,283,SCEL,SCCI,LXP,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-26 04:40:00,283,SCEL,SCCI,LAN,2017-01-26 04:45:00,283,SCEL,SCCI,LXP,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-27 12:20:00,283,SCEL,SCCI,LAN,2017-01-27 12:47:00,283,SCEL,SCCI,LXP,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-28 14:45:00,283,SCEL,SCCI,LAN,2017-01-28 14:49:00,283,SCEL,SCCI,LXP,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-29 11:30:00,283,SCEL,SCCI,LAN,2017-01-29 11:38:00,283,SCEL,SCCI,LXP,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-30 12:45:00,283,SCEL,SCCI,LAN,2017-01-30 12:41:00,283,SCEL,SCCI,LXP,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-31 16:05:00,283,SCEL,SCCI,LAN,2017-01-31 16:07:00,283,SCEL,SCCI,LXP,31,1,2017,Martes,N,Grupo LATAM,Santiago,Punta Arenas
2017-01-01 13:45:00,285,SCEL,SCTE,LAN,2017-01-01 13:46:00,285,SCEL,SCTE,LXP,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-02 14:00:00,285,SCEL,SCTE,LAN,2017-01-02 14:27:00,285,SCEL,SCTE,LXP,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-03 13:45:00,285,SCEL,SCTE,LAN,2017-01-03 13:52:00,285,SCEL,SCTE,LXP,3,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-04 14:15:00,285,SCEL,SCTE,LAN,2017-01-04 14:20:00,285,SCEL,SCTE,LXP,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-05 14:10:00,285,SCEL,SCTE,LAN,2017-01-05 14:06:00,285,SCEL,SCTE,LXP,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-06 14:25:00,285,SCEL,SCTE,LAN,2017-01-06 14:34:00,285,SCEL,SCTE,LXP,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-07 14:20:00,285,SCEL,SCTE,LAN,2017-01-07 14:16:00,285,SCEL,SCTE,LXP,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-08 14:15:00,285,SCEL,SCTE,LAN,2017-01-08 14:16:00,285,SCEL,SCTE,LXP,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-09 14:00:00,285,SCEL,SCTE,LAN,2017-01-09 14:03:00,285,SCEL,SCTE,LXP,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-10 13:45:00,285,SCEL,SCTE,LAN,2017-01-10 13:52:00,285,SCEL,SCTE,LXP,10,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-11 14:40:00,285,SCEL,SCTE,LAN,2017-01-11 14:42:00,285,SCEL,SCTE,LXP,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-12 14:05:00,285,SCEL,SCTE,LAN,2017-01-12 14:08:00,285,SCEL,SCTE,LXP,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-13 14:40:00,285,SCEL,SCTE,LAN,2017-01-13 14:43:00,285,SCEL,SCTE,LXP,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-14 14:25:00,285,SCEL,SCTE,LAN,2017-01-14 14:32:00,285,SCEL,SCTE,LXP,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-15 14:15:00,285,SCEL,SCTE,LAN,2017-01-15 14:15:00,285,SCEL,SCTE,LXP,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-16 14:00:00,285,SCEL,SCTE,LAN,2017-01-16 14:01:00,285,SCEL,SCTE,LXP,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-17 13:45:00,285,SCEL,SCTE,LAN,2017-01-17 13:52:00,285,SCEL,SCTE,LXP,17,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-18 14:40:00,285,SCEL,SCTE,LAN,2017-01-18 14:46:00,285,SCEL,SCTE,LXP,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-19 14:05:00,285,SCEL,SCTE,LAN,2017-01-19 14:09:00,285,SCEL,SCTE,LXP,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-20 14:40:00,285,SCEL,SCTE,LAN,2017-01-20 14:42:00,285,SCEL,SCTE,LXP,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-21 14:25:00,285,SCEL,SCTE,LAN,2017-01-21 14:31:00,285,SCEL,SCTE,LXP,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-22 14:15:00,285,SCEL,SCTE,LAN,2017-01-22 14:12:00,285,SCEL,SCTE,LXP,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-23 14:00:00,285,SCEL,SCTE,LAN,2017-01-23 14:02:00,285,SCEL,SCTE,LXP,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-24 13:45:00,285,SCEL,SCTE,LAN,2017-01-24 14:13:00,285,SCEL,SCTE,LXP,24,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-25 14:40:00,285,SCEL,SCTE,LAN,2017-01-25 14:43:00,285,SCEL,SCTE,LXP,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-26 14:00:00,285,SCEL,SCTE,LAN,2017-01-26 14:09:00,285,SCEL,SCTE,LXP,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-27 14:40:00,285,SCEL,SCTE,LAN,2017-01-27 14:41:00,285,SCEL,SCTE,LXP,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-28 14:10:00,285,SCEL,SCTE,LAN,2017-01-28 14:16:00,285,SCEL,SCTE,LXP,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-29 14:35:00,285,SCEL,SCTE,LAN,2017-01-29 14:35:00,285,SCEL,SCTE,LXP,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-30 14:00:00,285,SCEL,SCTE,LAN,2017-01-30 14:18:00,285,SCEL,SCTE,LXP,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-31 13:55:00,285,SCEL,SCTE,LAN,2017-01-31 14:07:00,285,SCEL,SCTE,LXP,31,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-01 09:35:00,287,SCEL,SCTE,LAN,2017-01-01 09:32:00,287,SCEL,SCTE,LXP,1,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-02 12:10:00,287,SCEL,SCTE,LAN,2017-01-02 12:21:00,287,SCEL,SCTE,LXP,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-03 07:55:00,287,SCEL,SCTE,LAN,2017-01-03 07:57:00,287,SCEL,SCTE,LXP,3,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-04 07:50:00,287,SCEL,SCTE,LAN,2017-01-04 07:55:00,287,SCEL,SCTE,LXP,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-05 07:30:00,287,SCEL,SCTE,LAN,2017-01-05 07:37:00,287,SCEL,SCTE,LXP,5,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-06 04:20:00,287,SCEL,SCTE,LAN,2017-01-06 04:20:00,287,SCEL,SCTE,LXP,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-07 08:00:00,287,SCEL,SCTE,LAN,2017-01-07 08:02:00,287,SCEL,SCTE,LXP,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-08 07:45:00,287,SCEL,SCTE,LAN,2017-01-08 07:51:00,287,SCEL,SCTE,LXP,8,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-09 12:10:00,287,SCEL,SCTE,LAN,2017-01-09 12:48:00,287,SCEL,SCTE,LXP,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-10 07:55:00,287,SCEL,SCTE,LAN,2017-01-10 08:00:00,287,SCEL,SCTE,LXP,10,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-11 07:50:00,287,SCEL,SCTE,LAN,2017-01-11 07:54:00,287,SCEL,SCTE,LXP,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-12 07:30:00,287,SCEL,SCTE,LAN,2017-01-12 07:29:00,287,SCEL,SCTE,LXP,12,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-13 08:05:00,287,SCEL,SCTE,LAN,2017-01-13 08:09:00,287,SCEL,SCTE,LXP,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-14 08:00:00,287,SCEL,SCTE,LAN,2017-01-14 08:02:00,287,SCEL,SCTE,LXP,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-15 07:45:00,287,SCEL,SCTE,LAN,2017-01-15 07:59:00,287,SCEL,SCTE,LXP,15,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-16 12:10:00,287,SCEL,SCTE,LAN,2017-01-16 12:14:00,287,SCEL,SCTE,LXP,16,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-17 07:55:00,287,SCEL,SCTE,LAN,2017-01-17 07:55:00,287,SCEL,SCTE,LXP,17,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-18 07:50:00,287,SCEL,SCTE,LAN,2017-01-18 07:52:00,287,SCEL,SCTE,LXP,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-19 07:30:00,287,SCEL,SCTE,LAN,2017-01-19 07:38:00,287,SCEL,SCTE,LXP,19,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-20 08:05:00,287,SCEL,SCTE,LAN,2017-01-20 08:22:00,287,SCEL,SCTE,LXP,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-21 08:00:00,287,SCEL,SCTE,LAN,2017-01-21 08:01:00,287,SCEL,SCTE,LXP,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-22 07:45:00,287,SCEL,SCTE,LAN,2017-01-22 07:45:00,287,SCEL,SCTE,LXP,22,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-23 12:10:00,287,SCEL,SCTE,LAN,2017-01-23 12:26:00,287,SCEL,SCTE,LXP,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-24 07:55:00,287,SCEL,SCTE,LAN,2017-01-24 07:54:00,287,SCEL,SCTE,LXP,24,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-25 07:50:00,287,SCEL,SCTE,LAN,2017-01-25 07:50:00,287,SCEL,SCTE,LXP,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-26 07:30:00,287,SCEL,SCTE,LAN,2017-01-26 08:34:00,287,SCEL,SCTE,LXP,26,1,2017,Jueves,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-27 08:05:00,287,SCEL,SCTE,LAN,2017-01-27 08:17:00,287,SCEL,SCTE,LXP,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-28 08:00:00,287,SCEL,SCTE,LAN,2017-01-28 08:22:00,287,SCEL,SCTE,LXP,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-29 07:45:00,287,SCEL,SCTE,LAN,2017-01-29 08:50:00,287,SCEL,SCTE,LXP,29,1,2017,Domingo,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-30 12:20:00,287,SCEL,SCTE,LAN,2017-01-30 12:15:00,287,SCEL,SCTE,LXP,30,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-31 07:50:00,287,SCEL,SCTE,LAN,2017-01-31 08:05:00,287,SCEL,SCTE,LXP,31,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-02 20:55:00,289,SCEL,SCTE,LAN,2017-01-02 20:53:00,289,SCEL,SCTE,LXP,2,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-03 21:05:00,289,SCEL,SCTE,LAN,2017-01-03 21:14:00,289,SCEL,SCTE,LXP,3,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-04 21:50:00,289,SCEL,SCTE,LAN,2017-01-04 21:50:00,289,SCEL,SCTE,LXP,4,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-06 21:00:00,289,SCEL,SCTE,LAN,2017-01-06 21:20:00,289,SCEL,SCTE,LXP,6,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-07 18:20:00,289,SCEL,SCTE,LAN,2017-01-07 18:23:00,289,SCEL,SCTE,LXP,7,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-09 20:55:00,289,SCEL,SCTE,LAN,2017-01-09 21:14:00,289,SCEL,SCTE,LXP,9,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-10 21:05:00,289,SCEL,SCTE,LAN,2017-01-10 21:04:00,289,SCEL,SCTE,LXP,10,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-11 21:50:00,289,SCEL,SCTE,LAN,2017-01-11 21:52:00,289,SCEL,SCTE,LXP,11,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-13 21:00:00,289,SCEL,SCTE,LAN,2017-01-13 21:03:00,289,SCEL,SCTE,LXP,13,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-14 19:55:00,289,SCEL,SCTE,LAN,2017-01-14 20:02:00,289,SCEL,SCTE,LXP,14,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-18 21:50:00,289,SCEL,SCTE,LAN,2017-01-18 21:55:00,289,SCEL,SCTE,LXP,18,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-20 21:10:00,289,SCEL,SCTE,LAN,2017-01-20 21:15:00,289,SCEL,SCTE,LXP,20,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-21 20:20:00,289,SCEL,SCTE,LAN,2017-01-21 20:32:00,289,SCEL,SCTE,LXP,21,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-23 21:00:00,289,SCEL,SCTE,LAN,2017-01-23 21:09:00,289,SCEL,SCTE,LXP,23,1,2017,Lunes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-24 21:05:00,289,SCEL,SCTE,LAN,2017-01-24 21:08:00,289,SCEL,SCTE,LXP,24,1,2017,Martes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-25 21:50:00,289,SCEL,SCTE,LAN,2017-01-25 21:50:00,289,SCEL,SCTE,LXP,25,1,2017,Miercoles,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-27 21:00:00,289,SCEL,SCTE,LAN,2017-01-27 21:15:00,289,SCEL,SCTE,LXP,27,1,2017,Viernes,N,Grupo LATAM,Santiago,Puerto Montt
2017-01-28 20:20:00,289,SCEL,SCTE,LAN,2017-01-28 20:16:00,289,SCEL,SCTE,LXP,28,1,2017,Sabado,N,Grupo LATAM,Santiago,Puerto Montt
